year,month,day,output,type,metric,n_year,n_month,n_day,n_output,n_type,count
8229982382127252070,12,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,2.0,8229982382127252070,13,-1,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
6549735642368544185,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,11.0,6549735642368544185,1,1,186311503010592-48226781892051109--7378697629483820642,Dates.Date,1
3822482873601791592,-10,13,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,3822482873601791592,-9,13,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
3670155443157524172,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,11.0,3670155443157524172,6,1,-77051244066869-42198434155544727--7378697629483820638,Dates.Date,1
2352988165993438321,0,564723434,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,2352988165993438321,1,564723434,"ArgumentError(""Day: 564723434 out of range (1:31)"")",ArgumentError,1
2315320913613209754,0,27,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,2315320913613209754,1,27,150175435572031-24113390946025558--3689348814741910310,Dates.Date,1
1283519758851743694,0,-1650,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,1283519758851743694,1,-1650,"ArgumentError(""Day: -1650 out of range (1:31)"")",ArgumentError,1
1129948910716942653,5,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,11.0,1129948910716942653,5,1,141550048667001--18085043209519157-7378697629483820631,Dates.Date,1
1123577506200859295,10,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,11.0,1123577506200859295,10,1,-169198084752382-30141738682531940-3689348814741910326,Dates.Date,1
899755613611747251,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,899755613611747251,1,6,-251859213852754-12056695473012780--3689348814741910293,Dates.Date,1
603042787084469504,-1,233353839,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,603042787084469504,0,233353839,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
474340730230721670,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,474340730230721670,1,11,94368287265775--6028347736506386-7378697629483820641,Dates.Date,1
426247528844111230,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,8.0,426247528844111230,1,1,-18636736588211-24113390946025556-7378697629483820669,Dates.Date,1
327917420722428613,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,327917420722428613,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
315085297658280987,-1,10,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,315085297658280987,0,10,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
231284084626131939,0,57,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,231284084626131939,1,57,"ArgumentError(""Day: 57 out of range (1:31)"")",ArgumentError,1
222402296178931013,0,588386,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,222402296178931013,1,588386,"ArgumentError(""Day: 588386 out of range (1:31)"")",ArgumentError,1
191705291380565762,0,49220399787218,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,11.0,191705291380565762,1,49220399787218,"ArgumentError(""Day: 49220399787218 out of range (1:31)"")",ArgumentError,1
177162709780997663,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,177162709780997663,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
177025966548109686,0,2820,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,177025966548109686,1,2820,"ArgumentError(""Day: 2820 out of range (1:31)"")",ArgumentError,1
124512252760480376,0,667146,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,124512252760480376,1,667146,"ArgumentError(""Day: 667146 out of range (1:31)"")",ArgumentError,1
82927814850224927,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,10.0,82927814850224927,1,1,98844287150628-24113390946025558--7378697629483820622,Dates.Date,1
71465836276183166,-1,35,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,71465836276183166,0,35,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
64623092189490359,0,-40071,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,64623092189490359,1,-40071,"ArgumentError(""Day: -40071 out of range (1:31)"")",ArgumentError,1
54725338273340189,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,54725338273340189,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
46935184800932818,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,46935184800932818,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
46047211487159552,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,8.0,46047211487159552,1,1,87233918624422--54255129628557495--18,Dates.Date,1
31225237286134106,-1,9559,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,31225237286134106,0,9559,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
30036417332384528,0,15,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,30036417332384528,1,15,238190117619993--6028347736506380--7378697629483820667,Dates.Date,1
28477199361875410,0,-3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,28477199361875410,1,-3,"ArgumentError(""Day: -3 out of range (1:31)"")",ArgumentError,1
27821903824928309,0,2661,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,27821903824928309,1,2661,"ArgumentError(""Day: 2661 out of range (1:31)"")",ArgumentError,1
25286999526139059,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,25286999526139059,1,11,34264598372504--60283477365063887--7378697629483820667,Dates.Date,1
24448284744899459,0,3636,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,24448284744899459,1,3636,"ArgumentError(""Day: 3636 out of range (1:31)"")",ArgumentError,1
23347001264199323,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,8.0,23347001264199323,1,1,114485130654093-36170086419038335-7378697629483820648,Dates.Date,1
22424127285398278,0,79089192,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,22424127285398278,1,79089192,"ArgumentError(""Day: 79089192 out of range (1:31)"")",ArgumentError,1
19668401709826304,0,51,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,19668401709826304,1,51,"ArgumentError(""Day: 51 out of range (1:31)"")",ArgumentError,1
17210797153861324,0,20,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,8.0,17210797153861324,1,20,38937402980066--36170086419038324-7378697629483820640,Dates.Date,1
15677033966161314,0,-3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,15677033966161314,1,-3,"ArgumentError(""Day: -3 out of range (1:31)"")",ArgumentError,1
8429631552078556,-10,126,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,8429631552078556,-9,126,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
7120933888449811,-1,222,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,7120933888449811,0,222,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
6507034523746395,11,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,11.0,6507034523746395,11,1,-58676557472909--42198434155544717-3689348814741910318,Dates.Date,1
6248088442537243,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,11.0,6248088442537243,1,1,187432059873269--48226781892051103-3689348814741910308,Dates.Date,1
6206444474990043,0,204712,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,6206444474990043,1,204712,"ArgumentError(""Day: 204712 out of range (1:31)"")",ArgumentError,1
5739532467056888,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,5739532467056888,1,6,183930782948245--54255129628557491-3689348814741910304,Dates.Date,1
5505452497843434,0,3023067573924893249,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,16.0,5505452497843434,1,3023067573924893249,"ArgumentError(""Day: 3023067573924893249 out of range (1:31)"")",ArgumentError,1
5262057122332259,0,-25365,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,5262057122332259,1,-25365,"ArgumentError(""Day: -25365 out of range (1:31)"")",ArgumentError,1
3663121081122557,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,7.0,3663121081122557,1,1,127738191235240-42198434155544719-10,Dates.Date,1
3601402552696127,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,3601402552696127,1,5,66019662808810-42198434155544719-13,Dates.Date,1
2019291552250186,0,-62272072472208687,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,15.0,2019291552250186,1,-62272072472208687,"ArgumentError(""Day: -62272072472208687 out of range (1:31)"")",ArgumentError,1
1509608538580399,0,24,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,1509608538580399,1,24,-5555557085594-18085043209519166-23,Dates.Date,1
995417294693288,0,-441,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,995417294693288,1,-441,"ArgumentError(""Day: -441 out of range (1:31)"")",ArgumentError,1
932406815896475,0,-12811,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,932406815896475,1,-12811,"ArgumentError(""Day: -12811 out of range (1:31)"")",ArgumentError,1
740717427855540,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,740717427855540,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
628983451114359,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,628983451114359,1,1,123928752559028-6028347736506389-11,Dates.Date,1
599689497598761,0,8755,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,599689497598761,1,8755,"ArgumentError(""Day: 8755 out of range (1:31)"")",ArgumentError,1
573301354496439,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,9.0,573301354496439,3,1,68246655941108-6028347736506391-10,Dates.Date,1
550790080248811,0,-16798161006,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,550790080248811,1,-16798161006,"ArgumentError(""Day: -16798161006 out of range (1:31)"")",ArgumentError,1
286775234123900,0,-834942,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,286775234123900,1,-834942,"ArgumentError(""Day: -834942 out of range (1:31)"")",ArgumentError,1
210677836550673,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,210677836550673,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
