year,month,day,output,type,metric,n_year,n_month,n_day,n_output,n_type,count
10280625,-100000000000000,303343576,"ArgumentError(""Month: -100000000000000 out of range (1:12)"")",ArgumentError,1.0,10280625,-99999999999999,303343576,"ArgumentError(""Month: -99999999999999 out of range (1:12)"")",ArgumentError,1
9251684,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,9251684,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
8324868,0,18155,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,8324868,1,18155,"ArgumentError(""Day: 18155 out of range (1:31)"")",ArgumentError,1
8212894,0,-1455476,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,8212894,1,-1455476,"ArgumentError(""Day: -1455476 out of range (1:31)"")",ArgumentError,1
7008576,-10000,118,"ArgumentError(""Month: -10000 out of range (1:12)"")",ArgumentError,1.0,7008576,-9999,118,"ArgumentError(""Month: -9999 out of range (1:12)"")",ArgumentError,1
6809265,0,7292,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,6809265,1,7292,"ArgumentError(""Day: 7292 out of range (1:31)"")",ArgumentError,1
5748983,-1,3,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,5748983,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
5328819,-10,125,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,5328819,-9,125,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
4502110,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,4502110,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
4264018,0,15,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,32.0,4264018,1,15,4264018-01-15,Dates.Date,1
3825531,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,3825531,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
3474794,99,1,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,3474794,100,1,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
3317976,0,3263855,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,3317976,1,3263855,"ArgumentError(""Day: 3263855 out of range (1:31)"")",ArgumentError,1
2764661,-100000000000000000,-188,"ArgumentError(""Month: -100000000000000000 out of range (1:12)"")",ArgumentError,1.0,2764661,-99999999999999999,-188,"ArgumentError(""Month: -99999999999999999 out of range (1:12)"")",ArgumentError,1
2477586,-10000,1,"ArgumentError(""Month: -10000 out of range (1:12)"")",ArgumentError,1.0,2477586,-9999,1,"ArgumentError(""Month: -9999 out of range (1:12)"")",ArgumentError,1
2288646,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,2288646,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
1781570,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,32.0,1781570,1,1,1781570-01-01,Dates.Date,1
1674268,999999,-12,"ArgumentError(""Month: 999999 out of range (1:12)"")",ArgumentError,1.0,1674268,1000000,-12,"ArgumentError(""Month: 1000000 out of range (1:12)"")",ArgumentError,1
1563300,0,-246942148345354287,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,16.0,1563300,1,-246942148345354287,"ArgumentError(""Day: -246942148345354287 out of range (1:31)"")",ArgumentError,1
1556437,-1,140,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1556437,0,140,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1382229,12,52,"ArgumentError(""Day: 52 out of range (1:31)"")",ArgumentError,2.0,1382229,13,52,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
1149873,-1,-1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1149873,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
974798,0,31,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,33.0,974798,1,31,974798-01-31,Dates.Date,1
652685,2,-100,"ArgumentError(""Day: -100 out of range (1:28)"")",ArgumentError,1.0,652685,2,-99,"ArgumentError(""Day: -99 out of range (1:28)"")",ArgumentError,1
507146,-1,8,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,507146,0,8,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
309491,4,999,"ArgumentError(""Day: 999 out of range (1:30)"")",ArgumentError,1.0,309491,4,1000,"ArgumentError(""Day: 1000 out of range (1:30)"")",ArgumentError,1
229676,-10,-80502215,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,229676,-9,-80502215,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
212826,-10,121102,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,212826,-9,121102,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
212442,999,2,"ArgumentError(""Month: 999 out of range (1:12)"")",ArgumentError,1.0,212442,1000,2,"ArgumentError(""Month: 1000 out of range (1:12)"")",ArgumentError,1
206157,12,78,"ArgumentError(""Day: 78 out of range (1:31)"")",ArgumentError,2.0,206157,13,78,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
200370,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,200370,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
190363,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,33.0,190363,1,5,190363-01-05,Dates.Date,1
143989,0,-8,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,143989,1,-8,"ArgumentError(""Day: -8 out of range (1:31)"")",ArgumentError,1
134855,0,127726,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,134855,1,127726,"ArgumentError(""Day: 127726 out of range (1:31)"")",ArgumentError,1
94433,99999,0,"ArgumentError(""Month: 99999 out of range (1:12)"")",ArgumentError,1.0,94433,100000,0,"ArgumentError(""Month: 100000 out of range (1:12)"")",ArgumentError,1
87940,-10,0,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,87940,-9,0,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
80482,-1,14450,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,80482,0,14450,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
72725,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,34.0,72725,1,2,72725-01-02,Dates.Date,1
70841,0,-35088549231,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,70841,1,-35088549231,"ArgumentError(""Day: -35088549231 out of range (1:31)"")",ArgumentError,1
69738,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,34.0,69738,1,3,69738-01-03,Dates.Date,1
66346,99,-688,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,66346,100,-688,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
58298,0,-7,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,58298,1,-7,"ArgumentError(""Day: -7 out of range (1:31)"")",ArgumentError,1
56385,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,34.0,56385,1,5,56385-01-05,Dates.Date,1
47147,-1,395,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,47147,0,395,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
40176,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,34.0,40176,1,2,40176-01-02,Dates.Date,1
31897,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,31897,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
29730,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,29730,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
26825,12,54,"ArgumentError(""Day: 54 out of range (1:31)"")",ArgumentError,2.0,26825,13,54,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
25480,12,47,"ArgumentError(""Day: 47 out of range (1:31)"")",ArgumentError,2.0,25480,13,47,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
24192,9999999,-6,"ArgumentError(""Month: 9999999 out of range (1:12)"")",ArgumentError,1.0,24192,10000000,-6,"ArgumentError(""Month: 10000000 out of range (1:12)"")",ArgumentError,1
23850,11,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,32.0,23850,11,1,23850-11-01,Dates.Date,1
20376,99999999999,0,"ArgumentError(""Month: 99999999999 out of range (1:12)"")",ArgumentError,1.0,20376,100000000000,0,"ArgumentError(""Month: 100000000000 out of range (1:12)"")",ArgumentError,1
20121,9999999999999999,-25,"ArgumentError(""Month: 9999999999999999 out of range (1:12)"")",ArgumentError,1.0,20121,10000000000000000,-25,"ArgumentError(""Month: 10000000000000000 out of range (1:12)"")",ArgumentError,1
20019,0,7411573062,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,20019,1,7411573062,"ArgumentError(""Day: 7411573062 out of range (1:31)"")",ArgumentError,1
19298,0,50,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,19298,1,50,"ArgumentError(""Day: 50 out of range (1:31)"")",ArgumentError,1
18554,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,32.0,18554,2,1,18554-02-01,Dates.Date,1
17551,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,17551,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
17321,-10000000,-1046,"ArgumentError(""Month: -10000000 out of range (1:12)"")",ArgumentError,1.0,17321,-9999999,-1046,"ArgumentError(""Month: -9999999 out of range (1:12)"")",ArgumentError,1
13674,0,3632,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,13674,1,3632,"ArgumentError(""Day: 3632 out of range (1:31)"")",ArgumentError,1
13255,0,29,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,34.0,13255,1,29,13255-01-29,Dates.Date,1
13250,999999999,2061806,"ArgumentError(""Month: 999999999 out of range (1:12)"")",ArgumentError,1.0,13250,1000000000,2061806,"ArgumentError(""Month: 1000000000 out of range (1:12)"")",ArgumentError,1
12711,-1,111,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,12711,0,111,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
12496,-1,60,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,12496,0,60,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
12332,-1,-22529123,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,12332,0,-22529123,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
12298,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,34.0,12298,1,3,12298-01-03,Dates.Date,1
12103,-10,-1,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,12103,-9,-1,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
11536,-1000000,-2,"ArgumentError(""Month: -1000000 out of range (1:12)"")",ArgumentError,1.0,11536,-999999,-2,"ArgumentError(""Month: -999999 out of range (1:12)"")",ArgumentError,1
11360,999999999999999999,1,"ArgumentError(""Month: 999999999999999999 out of range (1:12)"")",ArgumentError,1.0,11360,1000000000000000000,1,"ArgumentError(""Month: 1000000000000000000 out of range (1:12)"")",ArgumentError,1
10714,99,0,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,10714,100,0,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
9768,-1000,0,"ArgumentError(""Month: -1000 out of range (1:12)"")",ArgumentError,1.0,9768,-999,0,"ArgumentError(""Month: -999 out of range (1:12)"")",ArgumentError,1
8642,0,14,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,8642,1,14,8642-01-14,Dates.Date,1
7908,-100000000,-15,"ArgumentError(""Month: -100000000 out of range (1:12)"")",ArgumentError,1.0,7908,-99999999,-15,"ArgumentError(""Month: -99999999 out of range (1:12)"")",ArgumentError,1
7405,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,33.0,7405,2,1,7405-02-01,Dates.Date,1
7247,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,33.0,7247,6,1,7247-06-01,Dates.Date,1
6919,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,6919,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
6847,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,6847,1,1,6847-01-01,Dates.Date,1
6691,2,99,"ArgumentError(""Day: 99 out of range (1:28)"")",ArgumentError,1.0,6691,2,100,"ArgumentError(""Day: 100 out of range (1:28)"")",ArgumentError,1
6514,999,20797,"ArgumentError(""Month: 999 out of range (1:12)"")",ArgumentError,1.0,6514,1000,20797,"ArgumentError(""Month: 1000 out of range (1:12)"")",ArgumentError,1
5468,12,45704773863379511,"ArgumentError(""Day: 45704773863379511 out of range (1:31)"")",ArgumentError,13.0,5468,13,45704773863379511,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
5439,0,8,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,5439,1,8,5439-01-08,Dates.Date,1
5434,0,24,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,5434,1,24,5434-01-24,Dates.Date,1
5383,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,5383,1,1,5383-01-01,Dates.Date,1
4875,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,4875,12,1,4875-12-01,Dates.Date,1
4865,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,33.0,4865,4,1,4865-04-01,Dates.Date,1
4669,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,4669,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
4136,0,-9,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,4136,1,-9,"ArgumentError(""Day: -9 out of range (1:31)"")",ArgumentError,1
4073,12,-1000,"ArgumentError(""Day: -1000 out of range (1:31)"")",ArgumentError,1.0,4073,12,-999,"ArgumentError(""Day: -999 out of range (1:31)"")",ArgumentError,1
