h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8804599199971091064,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8804599199971091064,0,0.0,String,1
8787925411875548199,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8787925411875548199,0,0.0,String,1
8769673434880634541,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8769673434880634541,0,0.0,String,1
8314145299876006018,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8314145299876006018,0,0.0,String,1
4945998673311451401,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4945998673311451401,0,0.0,String,1
4414748787804225311,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4414748787804225311,0,0.0,String,1
3826055289599600780,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3826055289599600780,0,0.0,String,1
3532060385069946105,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3532060385069946105,0,0.0,String,1
3401318299667495523,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3401318299667495523,0,0.0,String,1
3277130275086056113,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3277130275086056113,0,0.0,String,1
3221421151358886704,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3221421151358886704,0,0.0,String,1
3200592555548245653,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3200592555548245653,0,0.0,String,1
3200381313170506572,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3200381313170506572,0,0.0,String,1
2902656691584565442,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2902656691584565442,0,0.0,String,1
2818377289657532298,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2818377289657532298,0,0.0,String,1
2311027707611154648,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2311027707611154648,0,0.0,String,1
2269229649389578239,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2269229649389578239,0,0.0,String,1
2095773429903072099,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2095773429903072099,0,0.0,String,1
2085248767691060065,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2085248767691060065,0,0.0,String,1
1891035935284370004,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1891035935284370004,0,0.0,String,1
1693388344519439545,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1693388344519439545,0,0.0,String,1
1657911388209098795,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1657911388209098795,0,0.0,String,1
1498494751239746030,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1498494751239746030,0,0.0,String,1
