h,w,output,type,metric,n_h,n_w,n_output,n_type,count
4112055558242327948,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4112055558242327948,0,Underweight,String,1
3203710735700876163,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3203710735700876163,0,Underweight,String,1
848067553380027383,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,848067553380027383,0,Underweight,String,1
265203484185123190,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,265203484185123190,0,Underweight,String,1
116091886992156525,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,116091886992156525,0,Underweight,String,1
9222968751532269,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,9222968751532269,0,Underweight,String,1
7051353815729923,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7051353815729923,0,Underweight,String,1
2670650153216018,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2670650153216018,0,Underweight,String,1
1817723365496103,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1817723365496103,0,Underweight,String,1
75311085639575,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,75311085639575,0,Underweight,String,1
61572922594690,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,61572922594690,0,Underweight,String,1
51953780481039,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,51953780481039,0,Underweight,String,1
17297653112959,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,17297653112959,0,Underweight,String,1
13105679533217,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,13105679533217,0,Underweight,String,1
10824338698367,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,10824338698367,0,Underweight,String,1
8842643356219,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8842643356219,0,Underweight,String,1
1659627598442,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1659627598442,0,Underweight,String,1
1559952082593,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1559952082593,0,Underweight,String,1
331997408369,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,331997408369,0,Underweight,String,1
189852931568,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,189852931568,0,Underweight,String,1
174799277968,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,174799277968,0,Underweight,String,1
82072179976,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,82072179976,0,Underweight,String,1
22377153505,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,22377153505,0,Underweight,String,1
3847473041,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3847473041,0,Underweight,String,1
3187563340,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3187563340,0,Underweight,String,1
2126950735,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2126950735,0,Underweight,String,1
2024631357,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2024631357,0,Underweight,String,1
1184120492,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1184120492,0,Underweight,String,1
1098531178,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1098531178,0,Underweight,String,1
899300657,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,899300657,0,Underweight,String,1
820489864,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,820489864,0,Underweight,String,1
773055801,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,773055801,0,Underweight,String,1
696930129,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,696930129,0,Underweight,String,1
600501379,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,600501379,0,Underweight,String,1
498431603,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,498431603,0,Underweight,String,1
494270688,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,494270688,0,Underweight,String,1
485756126,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,485756126,0,Underweight,String,1
377936977,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,377936977,0,Underweight,String,1
362728648,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,362728648,0,Underweight,String,1
292142164,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,292142164,0,Underweight,String,1
263636530,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,263636530,0,Underweight,String,1
247995991,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,247995991,0,Underweight,String,1
229930683,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,229930683,0,Underweight,String,1
208604392,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,208604392,0,Underweight,String,1
198762772,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,198762772,0,Underweight,String,1
197297045,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,197297045,0,Underweight,String,1
129424670,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,129424670,0,Underweight,String,1
116499257,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,116499257,0,Underweight,String,1
97912302,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,97912302,0,Underweight,String,1
90705254,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,90705254,0,Underweight,String,1
77170943,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,77170943,0,Underweight,String,1
72082916,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,72082916,0,Underweight,String,1
69125433,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,69125433,0,Underweight,String,1
64414643,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,64414643,0,Underweight,String,1
57747546,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,57747546,0,Underweight,String,1
51832933,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,51832933,0,Underweight,String,1
50625248,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,50625248,0,Underweight,String,1
50297789,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,50297789,0,Underweight,String,1
42210560,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,42210560,0,Underweight,String,1
34083522,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,34083522,0,Underweight,String,1
33888695,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,33888695,0,Underweight,String,1
