h,w,output,type,metric,n_h,n_w,n_output,n_type,count
9093227693855743987,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,9093227693855743987,0,Underweight,String,1
7991500342109646238,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7991500342109646238,0,Underweight,String,1
6911363581758730157,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6911363581758730157,0,Underweight,String,1
6262035258747842777,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6262035258747842777,0,Underweight,String,1
5596440723384231080,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5596440723384231080,0,Underweight,String,1
4396039717023073380,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4396039717023073380,0,Underweight,String,1
3731607921264271399,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3731607921264271399,0,Underweight,String,1
3723244148078781447,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3723244148078781447,0,Underweight,String,1
3659964704070034061,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3659964704070034061,0,Underweight,String,1
3513084599789092698,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3513084599789092698,0,Underweight,String,1
3139844836264635806,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3139844836264635806,0,Underweight,String,1
3068067989596551109,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3068067989596551109,0,Underweight,String,1
2876648211221281575,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2876648211221281575,0,Underweight,String,1
2380965901001596784,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2380965901001596784,0,Underweight,String,1
2275288127684186481,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2275288127684186481,0,Underweight,String,1
2200469161117439288,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2200469161117439288,0,Underweight,String,1
2109552391791953869,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2109552391791953869,0,Underweight,String,1
2095347451674804773,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2095347451674804773,0,Underweight,String,1
2039698879649321156,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2039698879649321156,0,Underweight,String,1
2030403769726025200,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2030403769726025200,0,Underweight,String,1
2017037972599800001,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2017037972599800001,0,Underweight,String,1
1778286449541237864,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1778286449541237864,0,Underweight,String,1
1645088403785711893,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1645088403785711893,0,Underweight,String,1
1644084633225312332,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1644084633225312332,0,Underweight,String,1
1559648510050422762,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1559648510050422762,0,Underweight,String,1
