h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8893495743528783823,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8893495743528783823,0,Underweight,String,1
7750937300985245595,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7750937300985245595,0,Underweight,String,1
5847925599209128517,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5847925599209128517,0,Underweight,String,1
5739607381578115530,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5739607381578115530,0,Underweight,String,1
5325153196312916212,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5325153196312916212,0,Underweight,String,1
4775072176077201856,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4775072176077201856,0,Underweight,String,1
4630337630473121087,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4630337630473121087,0,Underweight,String,1
4336028782219888124,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4336028782219888124,0,Underweight,String,1
4180157097294571216,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4180157097294571216,0,Underweight,String,1
3426746080760085265,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3426746080760085265,0,Underweight,String,1
3363409383141835052,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3363409383141835052,0,Underweight,String,1
3357324979820942895,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3357324979820942895,0,Underweight,String,1
3340849578478327848,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3340849578478327848,0,Underweight,String,1
2988141169599168237,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2988141169599168237,0,Underweight,String,1
2892916492115215822,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2892916492115215822,0,Underweight,String,1
2886097352023873766,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2886097352023873766,0,Underweight,String,1
2868385422009557322,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2868385422009557322,0,Underweight,String,1
2858146724162536257,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2858146724162536257,0,Underweight,String,1
2488084587915666950,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2488084587915666950,0,Underweight,String,1
2423450264709539155,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2423450264709539155,0,Underweight,String,1
2247122513617442083,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2247122513617442083,0,Underweight,String,1
1998486438674398929,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1998486438674398929,0,Underweight,String,1
1994996513044256701,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1994996513044256701,0,Underweight,String,1
1925161920965772653,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1925161920965772653,0,Underweight,String,1
1684322758981056719,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1684322758981056719,0,Underweight,String,1
1536038753560535029,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1536038753560535029,0,Underweight,String,1
1486444551996216209,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1486444551996216209,0,Underweight,String,1
1452763108139901316,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1452763108139901316,0,Underweight,String,1
1443187988175492816,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1443187988175492816,0,Underweight,String,1
1282166897056320248,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1282166897056320248,0,Underweight,String,1
1266633391651020543,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1266633391651020543,0,Underweight,String,1
1254204242645168097,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1254204242645168097,0,Underweight,String,1
1068135534273015314,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1068135534273015314,0,Underweight,String,1
1062666269965855834,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1062666269965855834,0,Underweight,String,1
1039669306744705105,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1039669306744705105,0,Underweight,String,1
1026672417928651168,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1026672417928651168,0,Underweight,String,1
991611090884024453,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,991611090884024453,0,Underweight,String,1
973839213351801556,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,973839213351801556,0,Underweight,String,1
938859369064448509,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,938859369064448509,0,Underweight,String,1
910795816312325938,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,910795816312325938,0,Underweight,String,1
853442508722787853,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,853442508722787853,0,Underweight,String,1
765731869176211060,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,765731869176211060,0,Underweight,String,1
722876747514746382,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,722876747514746382,0,Underweight,String,1
687256493125297329,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,687256493125297329,0,Underweight,String,1
655545246242659763,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,655545246242659763,0,Underweight,String,1
651303242372847859,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,651303242372847859,0,Underweight,String,1
602573330664575314,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,602573330664575314,0,Underweight,String,1
582056957385313397,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,582056957385313397,0,Underweight,String,1
560105500413341693,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,560105500413341693,0,Underweight,String,1
538053218184588010,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,538053218184588010,0,Underweight,String,1
