year,month,day,output,type,metric,n_year,n_month,n_day,n_output,n_type,count
606930907638744316,12,245,"ArgumentError(""Day: 245 out of range (1:31)"")",ArgumentError,1.0,606930907638744316,13,245,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
538175855055832381,0,-474958781444,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,538175855055832381,1,-474958781444,"ArgumentError(""Day: -474958781444 out of range (1:31)"")",ArgumentError,1
425432937974249014,-1,457,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,425432937974249014,0,457,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
362745261937364280,0,-80566293,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,362745261937364280,1,-80566293,"ArgumentError(""Day: -80566293 out of range (1:31)"")",ArgumentError,1
362089471862026670,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,11.0,362089471862026670,1,1,-34747002145723--18085043209519161-3689348814741910298,Dates.Date,1
338272040870382119,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,11.0,338272040870382119,1,3,-114607161689713--60283477365063884--3689348814741910328,Dates.Date,1
288167219991134245,0,41,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,288167219991134245,1,41,"ArgumentError(""Day: 41 out of range (1:31)"")",ArgumentError,1
279408218876466427,0,2922,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,279408218876466427,1,2922,"ArgumentError(""Day: 2922 out of range (1:31)"")",ArgumentError,1
254479261660889148,-1,-127,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,254479261660889148,0,-127,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
237907475878690597,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,237907475878690597,1,1,26712859129652--54255129628557492--3689348814741910338,Dates.Date,1
195051670055349954,0,878122,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,195051670055349954,1,878122,"ArgumentError(""Day: 878122 out of range (1:31)"")",ArgumentError,1
183634057272195536,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,12.0,183634057272195536,1,1,-205853001944981-24113390946025555--7378697629483820635,Dates.Date,1
130266111520431395,-1,233901797,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,130266111520431395,0,233901797,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
113739067427697022,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,113739067427697022,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
106247704044894018,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,11.0,106247704044894018,3,1,186217348274488--60283477365063881-3689348814741910304,Dates.Date,1
91505135190832588,0,1671,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,91505135190832588,1,1671,"ArgumentError(""Day: 1671 out of range (1:31)"")",ArgumentError,1
85730348177425166,0,112777,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,85730348177425166,1,112777,"ArgumentError(""Day: 112777 out of range (1:31)"")",ArgumentError,1
82222825679728440,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,82222825679728440,1,3,-101090184790528-18085043209519170--7378697629483820630,Dates.Date,1
78533476550148793,-1,47330313,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,78533476550148793,0,47330313,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
41816887153317747,0,21,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,41816887153317747,1,21,-102652826774733-18085043209519162--3689348814741910296,Dates.Date,1
33488658332896735,0,8431629,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,33488658332896735,1,8431629,"ArgumentError(""Day: 8431629 out of range (1:31)"")",ArgumentError,1
30925752347093443,0,3965244,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,30925752347093443,1,3965244,"ArgumentError(""Day: 3965244 out of range (1:31)"")",ArgumentError,1
27368336997716715,12,-4464943,"ArgumentError(""Day: -4464943 out of range (1:31)"")",ArgumentError,4.0,27368336997716715,13,-4464943,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
22456240574381727,0,10,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,8.0,22456240574381727,1,10,233833837947159-24113390946025558-7378697629483820669,Dates.Date,1
17063852265316535,0,177855219264256743,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,15.0,17063852265316535,1,177855219264256743,"ArgumentError(""Day: 177855219264256743 out of range (1:31)"")",ArgumentError,1
13409337326450798,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,11.0,13409337326450798,2,1,-227139534543141-42198434155544722-3689348814741910334,Dates.Date,1
11881585164107650,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,11881585164107650,1,2,-239727601220296-24113390946025556-3689348814741910337,Dates.Date,1
11590452294974213,12,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,2.0,11590452294974213,13,-2,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
11483631261954866,0,6715,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,11483631261954866,1,6715,"ArgumentError(""Day: 6715 out of range (1:31)"")",ArgumentError,1
10635626579439653,0,8,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,10635626579439653,1,8,29477909777700-6028347736506391-3689348814741910343,Dates.Date,1
5591265937282481,-1,-7844,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,5591265937282481,0,-7844,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
5467560697699011,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,5467560697699011,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
3989184989329931,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,3989184989329931,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
3518232236609607,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,3518232236609607,1,2,-17150653277710-42198434155544719-10,Dates.Date,1
3172250130302775,0,13,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,3172250130302775,1,13,141921938970789-36170086419038331-11,Dates.Date,1
3128371523631644,-1,-107,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,3128371523631644,0,-107,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
2882595888449253,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,2882595888449253,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
2017649166830704,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,8.0,2017649166830704,7,1,-2569627390620-24113390946025560-08,Dates.Date,1
1554892814680392,0,-6097,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,1554892814680392,1,-6097,"ArgumentError(""Day: -6097 out of range (1:31)"")",ArgumentError,1
1071747444000944,0,15,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,1071747444000944,1,15,61638046890282-12056695473012778-04,Dates.Date,1
1066591076709652,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,1066591076709652,1,1,56481679598990-12056695473012777-20,Dates.Date,1
1044766048855742,0,-2002996,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,1044766048855742,1,-2002996,"ArgumentError(""Day: -2002996 out of range (1:31)"")",ArgumentError,1
1043875080812225,11,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,8.0,1043875080812225,11,1,33765683701564-12056695473012775-22,Dates.Date,1
823987181546969,0,12508,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,823987181546969,1,12508,"ArgumentError(""Day: 12508 out of range (1:31)"")",ArgumentError,1
755093744030180,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,755093744030180,1,5,250039045474849-6028347736506389-14,Dates.Date,1
725697962391082,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,725697962391082,1,1,220643263835751-6028347736506389-11,Dates.Date,1
545575589056089,0,6500,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,545575589056089,1,6500,"ArgumentError(""Day: 6500 out of range (1:31)"")",ArgumentError,1
411648083473349,0,760138,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,411648083473349,1,760138,"ArgumentError(""Day: 760138 out of range (1:31)"")",ArgumentError,1
332117120288308,-1,-1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,332117120288308,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
263518632927722,0,85823730,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,263518632927722,1,85823730,"ArgumentError(""Day: 85823730 out of range (1:31)"")",ArgumentError,1
178712335196262,0,-3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,178712335196262,1,-3,"ArgumentError(""Day: -3 out of range (1:31)"")",ArgumentError,1
158246090255063,99,-11895,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,158246090255063,100,-11895,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
140741872900995,0,27,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,24.0,140741872900995,1,27,140741872900995-01-27,Dates.Date,1
136098196827671,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,22.0,136098196827671,1,1,136098196827671-01-01,Dates.Date,1
132811046038468,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,132811046038468,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
120760986975519,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,24.0,120760986975519,1,1,120760986975519-01-01,Dates.Date,1
109700054009252,-1,1741,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,109700054009252,0,1741,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
78389502433613,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,23.0,78389502433613,1,1,78389502433613-01-01,Dates.Date,1
76954188031307,-1,6747113025903763,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,76954188031307,0,6747113025903763,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
55296158053421,-1,41,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,55296158053421,0,41,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
54200619207007,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,54200619207007,1,3,54200619207007-01-03,Dates.Date,1
51267256414366,0,1046,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,51267256414366,1,1046,"ArgumentError(""Day: 1046 out of range (1:31)"")",ArgumentError,1
34502771656641,-10,1,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,34502771656641,-9,1,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
33607086099248,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,33607086099248,1,1,33607086099248-01-01,Dates.Date,1
31847371102796,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,31847371102796,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
28380102145076,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,28380102145076,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
26322954991469,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,26322954991469,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
24843991285038,0,2024,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,24843991285038,1,2024,"ArgumentError(""Day: 2024 out of range (1:31)"")",ArgumentError,1
15777882985799,0,-146,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,15777882985799,1,-146,"ArgumentError(""Day: -146 out of range (1:31)"")",ArgumentError,1
10525145931878,0,-124,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,10525145931878,1,-124,"ArgumentError(""Day: -124 out of range (1:31)"")",ArgumentError,1
9289333790578,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,24.0,9289333790578,3,1,9289333790578-03-01,Dates.Date,1
8956872875641,0,66644565,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,8956872875641,1,66644565,"ArgumentError(""Day: 66644565 out of range (1:31)"")",ArgumentError,1
8182825218887,0,-103311,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,8182825218887,1,-103311,"ArgumentError(""Day: -103311 out of range (1:31)"")",ArgumentError,1
6782061019090,0,-4597356184793979,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,14.0,6782061019090,1,-4597356184793979,"ArgumentError(""Day: -4597356184793979 out of range (1:31)"")",ArgumentError,1
6650689107523,0,30751,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,6650689107523,1,30751,"ArgumentError(""Day: 30751 out of range (1:31)"")",ArgumentError,1
6641864203180,0,12,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,6641864203180,1,12,6641864203180-01-12,Dates.Date,1
5599823551645,0,411204097,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,5599823551645,1,411204097,"ArgumentError(""Day: 411204097 out of range (1:31)"")",ArgumentError,1
5267113476716,99,-1645,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,5267113476716,100,-1645,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
5083509430826,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,5083509430826,1,6,5083509430826-01-06,Dates.Date,1
1505372369709,10,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,24.0,1505372369709,10,1,1505372369709-10-01,Dates.Date,1
1085524582186,-1,-3,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1085524582186,0,-3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
923388854716,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,923388854716,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
914004876577,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,914004876577,3,1,914004876577-03-01,Dates.Date,1
460778181866,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,3.0,460778181866,13,0,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
433470578779,0,90,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,433470578779,1,90,"ArgumentError(""Day: 90 out of range (1:31)"")",ArgumentError,1
364353348059,0,56,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,364353348059,1,56,"ArgumentError(""Day: 56 out of range (1:31)"")",ArgumentError,1
349317276508,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",ArgumentError,25.0,349317276508,2,1,349317276508-02-01,Dates.Date,1
298950834754,0,1991,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,298950834754,1,1991,"ArgumentError(""Day: 1991 out of range (1:31)"")",ArgumentError,1
251350420293,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,251350420293,7,1,251350420293-07-01,Dates.Date,1
194025478330,0,-10171518,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,194025478330,1,-10171518,"ArgumentError(""Day: -10171518 out of range (1:31)"")",ArgumentError,1
184681528239,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,184681528239,1,1,184681528239-01-01,Dates.Date,1
122740709322,0,1791,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,122740709322,1,1791,"ArgumentError(""Day: 1791 out of range (1:31)"")",ArgumentError,1
120424037330,0,65912046,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,120424037330,1,65912046,"ArgumentError(""Day: 65912046 out of range (1:31)"")",ArgumentError,1
62795192511,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,62795192511,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
43150382956,0,-9086,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,43150382956,1,-9086,"ArgumentError(""Day: -9086 out of range (1:31)"")",ArgumentError,1
34053042358,0,3806,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,34053042358,1,3806,"ArgumentError(""Day: 3806 out of range (1:31)"")",ArgumentError,1
33921285971,0,-2650102,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,33921285971,1,-2650102,"ArgumentError(""Day: -2650102 out of range (1:31)"")",ArgumentError,1
33537005616,0,-1784996,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,33537005616,1,-1784996,"ArgumentError(""Day: -1784996 out of range (1:31)"")",ArgumentError,1
32576719508,-10,-164,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,32576719508,-9,-164,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
29924184213,0,-154,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,29924184213,1,-154,"ArgumentError(""Day: -154 out of range (1:31)"")",ArgumentError,1
29669624561,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,29669624561,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
29018612958,0,-399094901,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,29018612958,1,-399094901,"ArgumentError(""Day: -399094901 out of range (1:31)"")",ArgumentError,1
22688483322,12,-20,"ArgumentError(""Day: -20 out of range (1:31)"")",ArgumentError,1.0,22688483322,13,-20,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
22562033873,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,26.0,22562033873,6,1,22562033873-06-01,Dates.Date,1
14559042935,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,26.0,14559042935,2,1,14559042935-02-01,Dates.Date,1
8873132651,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,8873132651,1,1,8873132651-01-01,Dates.Date,1
7265560779,0,16343243,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,7265560779,1,16343243,"ArgumentError(""Day: 16343243 out of range (1:31)"")",ArgumentError,1
6213995959,0,5760,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,6213995959,1,5760,"ArgumentError(""Day: 5760 out of range (1:31)"")",ArgumentError,1
5044530277,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,27.0,5044530277,4,1,5044530277-04-01,Dates.Date,1
4049671123,0,-8329,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,4049671123,1,-8329,"ArgumentError(""Day: -8329 out of range (1:31)"")",ArgumentError,1
3899962326,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,3899962326,1,3,3899962326-01-03,Dates.Date,1
3796235191,3,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1.0,3796235191,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
3694561725,0,12247,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,3694561725,1,12247,"ArgumentError(""Day: 12247 out of range (1:31)"")",ArgumentError,1
3631396036,0,-2494939757416382720,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,17.0,3631396036,1,-2494939757416382720,"ArgumentError(""Day: -2494939757416382720 out of range (1:31)"")",ArgumentError,1
3476791095,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,3476791095,1,1,3476791095-01-01,Dates.Date,1
3341343306,0,13,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,3341343306,1,13,3341343306-01-13,Dates.Date,1
3286477046,0,-7580,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,3286477046,1,-7580,"ArgumentError(""Day: -7580 out of range (1:31)"")",ArgumentError,1
3176441945,0,-65200188,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,3176441945,1,-65200188,"ArgumentError(""Day: -65200188 out of range (1:31)"")",ArgumentError,1
3176217527,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,27.0,3176217527,1,1,3176217527-01-01,Dates.Date,1
3167580526,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,3167580526,1,2,3167580526-01-02,Dates.Date,1
3136811617,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,27.0,3136811617,1,1,3136811617-01-01,Dates.Date,1
3015339199,0,167028570068,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,3015339199,1,167028570068,"ArgumentError(""Day: 167028570068 out of range (1:31)"")",ArgumentError,1
2971342257,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,2971342257,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
2642523895,0,23,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,2642523895,1,23,2642523895-01-23,Dates.Date,1
2508002361,-1,3686454056,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,2508002361,0,3686454056,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
2454157961,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,2454157961,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
2420498318,-10,156,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,2420498318,-9,156,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
2280427804,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,2280427804,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
2251335775,0,38196,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,2251335775,1,38196,"ArgumentError(""Day: 38196 out of range (1:31)"")",ArgumentError,1
2054345251,-1,63,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,2054345251,0,63,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1827700603,0,-1521,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,1827700603,1,-1521,"ArgumentError(""Day: -1521 out of range (1:31)"")",ArgumentError,1
1822306417,10,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,27.0,1822306417,10,1,1822306417-10-01,Dates.Date,1
1785182049,0,-317,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1785182049,1,-317,"ArgumentError(""Day: -317 out of range (1:31)"")",ArgumentError,1
1734201741,0,6960,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1734201741,1,6960,"ArgumentError(""Day: 6960 out of range (1:31)"")",ArgumentError,1
1726661140,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",ArgumentError,27.0,1726661140,2,1,1726661140-02-01,Dates.Date,1
1699361177,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1699361177,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1692023912,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1692023912,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
1602776894,0,13,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,1602776894,1,13,1602776894-01-13,Dates.Date,1
1567356168,0,-3264444523566220912,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,17.0,1567356168,1,-3264444523566220912,"ArgumentError(""Day: -3264444523566220912 out of range (1:31)"")",ArgumentError,1
