h,w,output,type,metric,n_h,n_w,n_output,n_type,count
4606336859061895123,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4606336859061895123,0,0.0,String,1
3335853512014565226,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3335853512014565226,0,0.0,String,1
3040605553495306723,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3040605553495306723,0,0.0,String,1
1998011662796581207,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1998011662796581207,0,0.0,String,1
1776532229720631458,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1776532229720631458,0,0.0,String,1
1152457572528993719,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1152457572528993719,0,0.0,String,1
662083415289967103,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,662083415289967103,0,0.0,String,1
372084543812154581,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,372084543812154581,0,0.0,String,1
359744012639416274,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,359744012639416274,0,0.0,String,1
140391775061829378,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,140391775061829378,0,0.0,String,1
124941416755201475,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,124941416755201475,0,0.0,String,1
121029565536852050,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,121029565536852050,0,0.0,String,1
101525550849542714,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,101525550849542714,0,0.0,String,1
60544937639960815,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,60544937639960815,0,0.0,String,1
58980122211802985,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,58980122211802985,0,0.0,String,1
39416647410218595,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,39416647410218595,0,0.0,String,1
25758696493616680,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,25758696493616680,0,0.0,String,1
14272980405514177,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,14272980405514177,0,0.0,String,1
5654133764545420,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5654133764545420,0,0.0,String,1
3419516039934899,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3419516039934899,0,0.0,String,1
2182716180764493,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2182716180764493,0,0.0,String,1
1992155822331410,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1992155822331410,0,0.0,String,1
