year,month,day,output,type,metric,n_year,n_month,n_day,n_output,n_type,count
86805309319888,0,14136546,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,86805309319888,1,14136546,"ArgumentError(""Day: 14136546 out of range (1:31)"")",ArgumentError,1
79745926866322,0,-401,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,79745926866322,1,-401,"ArgumentError(""Day: -401 out of range (1:31)"")",ArgumentError,1
72454999052260,0,8,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,72454999052260,1,8,72454999052260-01-08,Dates.Date,1
56690935213834,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,23.0,56690935213834,1,1,56690935213834-01-01,Dates.Date,1
50573477948111,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,50573477948111,1,1,50573477948111-01-01,Dates.Date,1
41970818064910,-1,3711679,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,41970818064910,0,3711679,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
40999673083553,-1,5,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,40999673083553,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
34909700140347,0,9,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,34909700140347,1,9,34909700140347-01-09,Dates.Date,1
33470164461938,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,33470164461938,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
32879924340206,0,10997,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,32879924340206,1,10997,"ArgumentError(""Day: 10997 out of range (1:31)"")",ArgumentError,1
31942569213338,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,31942569213338,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
26994543617564,0,23579203,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,26994543617564,1,23579203,"ArgumentError(""Day: 23579203 out of range (1:31)"")",ArgumentError,1
24327402977459,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,24327402977459,1,5,24327402977459-01-05,Dates.Date,1
23842776079406,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,23842776079406,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
20185050183262,0,13,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,20185050183262,1,13,20185050183262-01-13,Dates.Date,1
12843450424844,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,3.0,12843450424844,13,0,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
9422161001241,0,16531,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,9422161001241,1,16531,"ArgumentError(""Day: 16531 out of range (1:31)"")",ArgumentError,1
8649489992691,0,98,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,8649489992691,1,98,"ArgumentError(""Day: 98 out of range (1:31)"")",ArgumentError,1
8344693651062,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,8344693651062,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
8172396184137,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,8172396184137,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
7982942856511,0,9,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,7982942856511,1,9,7982942856511-01-09,Dates.Date,1
7614440912997,-10,0,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,7614440912997,-9,0,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
6788571357894,0,-1354,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,6788571357894,1,-1354,"ArgumentError(""Day: -1354 out of range (1:31)"")",ArgumentError,1
6375154812180,0,-26460727,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,6375154812180,1,-26460727,"ArgumentError(""Day: -26460727 out of range (1:31)"")",ArgumentError,1
5306030573953,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,24.0,5306030573953,3,1,5306030573953-03-01,Dates.Date,1
5188784646270,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,5188784646270,1,1,5188784646270-01-01,Dates.Date,1
4554214240097,0,124530,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,4554214240097,1,124530,"ArgumentError(""Day: 124530 out of range (1:31)"")",ArgumentError,1
4235543509584,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,24.0,4235543509584,1,1,4235543509584-01-01,Dates.Date,1
3409310092863,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,24.0,3409310092863,3,1,3409310092863-03-01,Dates.Date,1
2936142599378,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,2936142599378,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
2079511870181,0,39,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,2079511870181,1,39,"ArgumentError(""Day: 39 out of range (1:31)"")",ArgumentError,1
1702282100740,0,-678,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1702282100740,1,-678,"ArgumentError(""Day: -678 out of range (1:31)"")",ArgumentError,1
1682343745501,0,203300,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,1682343745501,1,203300,"ArgumentError(""Day: 203300 out of range (1:31)"")",ArgumentError,1
1529893618594,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,1529893618594,1,1,1529893618594-01-01,Dates.Date,1
1090571344527,0,-3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1090571344527,1,-3,"ArgumentError(""Day: -3 out of range (1:31)"")",ArgumentError,1
946850889107,0,-7,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,946850889107,1,-7,"ArgumentError(""Day: -7 out of range (1:31)"")",ArgumentError,1
903399529857,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,903399529857,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
867352030888,-1,-45,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,867352030888,0,-45,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
832072334359,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,832072334359,1,1,832072334359-01-01,Dates.Date,1
823387827869,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,823387827869,1,6,823387827869-01-06,Dates.Date,1
774378047956,0,69143,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,774378047956,1,69143,"ArgumentError(""Day: 69143 out of range (1:31)"")",ArgumentError,1
770748949992,-1,51,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,770748949992,0,51,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
626272578040,-10,762,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,626272578040,-9,762,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
431117980915,12,853593360433145176,"ArgumentError(""Day: 853593360433145176 out of range (1:31)"")",ArgumentError,14.0,431117980915,13,853593360433145176,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
409462841478,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,409462841478,1,1,409462841478-01-01,Dates.Date,1
211444673964,0,63,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,211444673964,1,63,"ArgumentError(""Day: 63 out of range (1:31)"")",ArgumentError,1
157500765373,0,19,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,157500765373,1,19,157500765373-01-19,Dates.Date,1
125047007220,8,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,125047007220,8,1,125047007220-08-01,Dates.Date,1
118130189411,-1,1421,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,118130189411,0,1421,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
107203352519,0,-6308280170,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,8.0,107203352519,1,-6308280170,"ArgumentError(""Day: -6308280170 out of range (1:31)"")",ArgumentError,1
93028967467,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,26.0,93028967467,6,1,93028967467-06-01,Dates.Date,1
79370412740,-1,-123,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,79370412740,0,-123,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
67956105011,0,251179519,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,67956105011,1,251179519,"ArgumentError(""Day: 251179519 out of range (1:31)"")",ArgumentError,1
66503094512,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,66503094512,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
55741874873,0,56,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,55741874873,1,56,"ArgumentError(""Day: 56 out of range (1:31)"")",ArgumentError,1
52012100889,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,52012100889,1,2,52012100889-01-02,Dates.Date,1
42002325639,0,74,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,42002325639,1,74,"ArgumentError(""Day: 74 out of range (1:31)"")",ArgumentError,1
14022342478,-1,130616,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,14022342478,0,130616,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
12850423675,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,26.0,12850423675,3,1,12850423675-03-01,Dates.Date,1
12303372207,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,26.0,12303372207,2,1,12303372207-02-01,Dates.Date,1
11413769733,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,11413769733,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
9164684784,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,27.0,9164684784,1,1,9164684784-01-01,Dates.Date,1
8535181166,0,-8,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,8535181166,1,-8,"ArgumentError(""Day: -8 out of range (1:31)"")",ArgumentError,1
8508828402,0,-180172,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,8508828402,1,-180172,"ArgumentError(""Day: -180172 out of range (1:31)"")",ArgumentError,1
8317270283,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1.0,8317270283,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
8128246568,0,52,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,8128246568,1,52,"ArgumentError(""Day: 52 out of range (1:31)"")",ArgumentError,1
7202453030,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,7202453030,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
4156653021,0,73680339,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,4156653021,1,73680339,"ArgumentError(""Day: 73680339 out of range (1:31)"")",ArgumentError,1
4116953438,-1,173177,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,4116953438,0,173177,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
3882390485,0,10260,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,3882390485,1,10260,"ArgumentError(""Day: 10260 out of range (1:31)"")",ArgumentError,1
3860638907,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,3860638907,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
3582967398,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,27.0,3582967398,1,1,3582967398-01-01,Dates.Date,1
3551449185,0,8084,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,3551449185,1,8084,"ArgumentError(""Day: 8084 out of range (1:31)"")",ArgumentError,1
3487190440,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,3487190440,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
3225594464,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,3225594464,1,11,3225594464-01-11,Dates.Date,1
3199748979,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,3199748979,1,1,3199748979-01-01,Dates.Date,1
2897642257,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,27.0,2897642257,7,1,2897642257-07-01,Dates.Date,1
2765212236,99,10348,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,2765212236,100,10348,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
2676991585,0,16,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,2676991585,1,16,2676991585-01-16,Dates.Date,1
2623084950,0,4661866272278480848,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,16.0,2623084950,1,4661866272278480848,"ArgumentError(""Day: 4661866272278480848 out of range (1:31)"")",ArgumentError,1
2610590931,2,30,"ArgumentError(""Day: 30 out of range (1:28)"")",ArgumentError,28.0,2610590931,3,30,2610590931-03-30,Dates.Date,1
2512736558,-1,265,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,2512736558,0,265,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
2251909793,0,34,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,2251909793,1,34,"ArgumentError(""Day: 34 out of range (1:31)"")",ArgumentError,1
2246559846,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1.0,2246559846,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
2079512846,-100,14500538,"ArgumentError(""Month: -100 out of range (1:12)"")",ArgumentError,1.0,2079512846,-99,14500538,"ArgumentError(""Month: -99 out of range (1:12)"")",ArgumentError,1
2064073890,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,2064073890,1,6,2064073890-01-06,Dates.Date,1
2001322387,0,55306,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,2001322387,1,55306,"ArgumentError(""Day: 55306 out of range (1:31)"")",ArgumentError,1
