year,month,day,output,type,metric,n_year,n_month,n_day,n_output,n_type,count
334,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,334,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
254,0,-302884036948,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,254,1,-302884036948,"ArgumentError(""Day: -302884036948 out of range (1:31)"")",ArgumentError,1
248,-1,-1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,248,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
243,-1,-98036910,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,243,0,-98036910,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
227,0,-14139,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,227,1,-14139,"ArgumentError(""Day: -14139 out of range (1:31)"")",ArgumentError,1
215,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,215,1,1,0215-01-01,Dates.Date,1
198,0,1156617,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,198,1,1156617,"ArgumentError(""Day: 1156617 out of range (1:31)"")",ArgumentError,1
137,-1,776465401657219,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,137,0,776465401657219,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
130,12,4,0130-12-04,Dates.Date,36.0,130,13,4,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
119,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,119,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
106,0,-124,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,106,1,-124,"ArgumentError(""Day: -124 out of range (1:31)"")",ArgumentError,1
105,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,105,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
104,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,104,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
93,0,47099850,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,93,1,47099850,"ArgumentError(""Day: 47099850 out of range (1:31)"")",ArgumentError,1
92,0,-29231,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,92,1,-29231,"ArgumentError(""Day: -29231 out of range (1:31)"")",ArgumentError,1
91,0,4757,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,91,1,4757,"ArgumentError(""Day: 4757 out of range (1:31)"")",ArgumentError,1
79,0,-7972841027531684,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,14.0,79,1,-7972841027531684,"ArgumentError(""Day: -7972841027531684 out of range (1:31)"")",ArgumentError,1
77,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,77,1,1,0077-01-01,Dates.Date,1
68,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,68,1,6,0068-01-06,Dates.Date,1
62,-1,-1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,62,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
61,0,-692,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,61,1,-692,"ArgumentError(""Day: -692 out of range (1:31)"")",ArgumentError,1
57,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,57,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
54,0,20473301588580895,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,14.0,54,1,20473301588580895,"ArgumentError(""Day: 20473301588580895 out of range (1:31)"")",ArgumentError,1
50,0,4179,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,50,1,4179,"ArgumentError(""Day: 4179 out of range (1:31)"")",ArgumentError,1
50,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,50,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
48,-1,6,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,48,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
37,0,10,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,37,1,10,0037-01-10,Dates.Date,1
34,0,772348435,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,34,1,772348435,"ArgumentError(""Day: 772348435 out of range (1:31)"")",ArgumentError,1
31,3,-100,"ArgumentError(""Day: -100 out of range (1:31)"")",ArgumentError,1.0,31,3,-99,"ArgumentError(""Day: -99 out of range (1:31)"")",ArgumentError,1
31,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,31,1,3,0031-01-03,Dates.Date,1
30,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,30,1,1,0030-01-01,Dates.Date,1
29,0,16,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,29,1,16,0029-01-16,Dates.Date,1
27,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,27,1,1,0027-01-01,Dates.Date,1
25,0,-2936,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,25,1,-2936,"ArgumentError(""Day: -2936 out of range (1:31)"")",ArgumentError,1
23,0,10127,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,23,1,10127,"ArgumentError(""Day: 10127 out of range (1:31)"")",ArgumentError,1
21,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,21,1,1,0021-01-01,Dates.Date,1
20,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,20,1,11,0020-01-11,Dates.Date,1
18,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,18,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
18,0,-14653,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,18,1,-14653,"ArgumentError(""Day: -14653 out of range (1:31)"")",ArgumentError,1
16,5,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,16,5,1,0016-05-01,Dates.Date,1
13,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,13,1,1,0013-01-01,Dates.Date,1
13,0,31,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,13,1,31,0013-01-31,Dates.Date,1
13,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,13,1,4,0013-01-04,Dates.Date,1
13,-1,2038,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,13,0,2038,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
12,0,134370,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,12,1,134370,"ArgumentError(""Day: 134370 out of range (1:31)"")",ArgumentError,1
11,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,33.0,11,2,1,0011-02-01,Dates.Date,1
11,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,11,1,2,0011-01-02,Dates.Date,1
11,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,11,1,1,0011-01-01,Dates.Date,1
10,0,-127,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,10,1,-127,"ArgumentError(""Day: -127 out of range (1:31)"")",ArgumentError,1
10,-1,9769,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,10,0,9769,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
10,-1,1612,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,10,0,1612,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
9,0,18,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,9,1,18,0009-01-18,Dates.Date,1
9,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,9,1,1,0009-01-01,Dates.Date,1
7,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,7,1,1,0007-01-01,Dates.Date,1
7,0,37042030,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,7,1,37042030,"ArgumentError(""Day: 37042030 out of range (1:31)"")",ArgumentError,1
6,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,6,1,1,0006-01-01,Dates.Date,1
5,0,7,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,5,1,7,0005-01-07,Dates.Date,1
5,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,5,1,3,0005-01-03,Dates.Date,1
4,12,1,0004-12-01,Dates.Date,36.0,4,13,1,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
4,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,4,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
3,10,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,3,10,1,0003-10-01,Dates.Date,1
3,8,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1.0,3,8,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
3,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,33.0,3,6,1,0003-06-01,Dates.Date,1
3,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,3,1,3,0003-01-03,Dates.Date,1
3,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,3,1,1,0003-01-01,Dates.Date,2
3,-1,44,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,3,0,44,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
2,10,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,2,10,1,0002-10-01,Dates.Date,1
2,0,76,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,2,1,76,"ArgumentError(""Day: 76 out of range (1:31)"")",ArgumentError,1
2,0,24,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,2,1,24,0002-01-24,Dates.Date,1
2,0,13,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,2,1,13,0002-01-13,Dates.Date,1
2,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,2,1,1,0002-01-01,Dates.Date,1
2,-1,14797469,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,2,0,14797469,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1,99,17,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,1,100,17,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
1,9,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,33.0,1,9,1,0001-09-01,Dates.Date,1
1,5,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,1,5,1,0001-05-01,Dates.Date,2
1,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,33.0,1,2,1,0001-02-01,Dates.Date,1
1,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1.0,1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,2
1,0,73637724387311903,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,14.0,1,1,73637724387311903,"ArgumentError(""Day: 73637724387311903 out of range (1:31)"")",ArgumentError,1
1,0,7673427,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,1,1,7673427,"ArgumentError(""Day: 7673427 out of range (1:31)"")",ArgumentError,1
1,0,2625,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1,1,2625,"ArgumentError(""Day: 2625 out of range (1:31)"")",ArgumentError,1
1,0,62,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1,1,62,"ArgumentError(""Day: 62 out of range (1:31)"")",ArgumentError,1
1,0,23,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,1,1,23,0001-01-23,Dates.Date,1
1,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,1,1,11,0001-01-11,Dates.Date,1
1,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,1,1,2,0001-01-02,Dates.Date,1
1,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,1,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,2
1,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
1,0,-4,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1,1,-4,"ArgumentError(""Day: -4 out of range (1:31)"")",ArgumentError,1
1,0,-72511853,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,1,1,-72511853,"ArgumentError(""Day: -72511853 out of range (1:31)"")",ArgumentError,1
1,0,-4818180379,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,8.0,1,1,-4818180379,"ArgumentError(""Day: -4818180379 out of range (1:31)"")",ArgumentError,1
1,-1,1527158758587161759,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1,0,1527158758587161759,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1,-1,56994,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1,0,56994,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2
1,-1,0,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,1,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
1,-10,12,"ArgumentError(""Month: -10 out of range (1:12)"")",ArgumentError,1.0,1,-9,12,"ArgumentError(""Month: -9 out of range (1:12)"")",ArgumentError,1
0,99,23,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,0,100,23,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
0,10,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,0,10,1,0000-10-01,Dates.Date,1
0,8,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,0,8,1,0000-08-01,Dates.Date,1
0,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",ArgumentError,33.0,0,2,1,0000-02-01,Dates.Date,1
0,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,33.0,0,1,1,0000-01-01,Dates.Date,1
0,0,33650020963104115,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,14.0,0,1,33650020963104115,"ArgumentError(""Day: 33650020963104115 out of range (1:31)"")",ArgumentError,1
0,0,105073270505354,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,12.0,0,1,105073270505354,"ArgumentError(""Day: 105073270505354 out of range (1:31)"")",ArgumentError,1
0,0,723529862,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,0,1,723529862,"ArgumentError(""Day: 723529862 out of range (1:31)"")",ArgumentError,1
0,0,900810,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,0,1,900810,"ArgumentError(""Day: 900810 out of range (1:31)"")",ArgumentError,1
0,0,108893,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,0,1,108893,"ArgumentError(""Day: 108893 out of range (1:31)"")",ArgumentError,1
0,0,56553,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,0,1,56553,"ArgumentError(""Day: 56553 out of range (1:31)"")",ArgumentError,1
0,0,5231,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,0,1,5231,"ArgumentError(""Day: 5231 out of range (1:31)"")",ArgumentError,1
0,0,1433,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,0,1,1433,"ArgumentError(""Day: 1433 out of range (1:31)"")",ArgumentError,1
0,0,29,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,0,1,29,0000-01-29,Dates.Date,1
0,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,35.0,0,1,1,0000-01-01,Dates.Date,5
0,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,0,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,5
0,0,-353,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,0,1,-353,"ArgumentError(""Day: -353 out of range (1:31)"")",ArgumentError,1
0,0,-111916855,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,0,1,-111916855,"ArgumentError(""Day: -111916855 out of range (1:31)"")",ArgumentError,1
0,0,-127425719217521,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,13.0,0,1,-127425719217521,"ArgumentError(""Day: -127425719217521 out of range (1:31)"")",ArgumentError,1
