year,month,day,output,type,metric,n_year,n_month,n_day,n_output,n_type,count
293410739404644933,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,8.0,293410739404644933,1,1,-26040456002431-6028347736506389--3689348814741910322,Dates.Date,1
288033792637849905,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1.0,288033792637849905,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
284907603561638898,0,-199,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,284907603561638898,1,-199,"ArgumentError(""Day: -199 out of range (1:31)"")",ArgumentError,1
271409853724884190,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,11.0,271409853724884190,1,1,195480600671393--18085043209519156-7378697629483820635,Dates.Date,1
243017101835276036,0,5,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,243017101835276036,1,5,85791830161781-6028347736506390--3689348814741910297,Dates.Date,1
198101294716966368,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,5.0,198101294716966368,1,1,119852883276579--48226781892051100--13,Dates.Date,1
186707307913780617,0,13761,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,186707307913780617,1,13761,"ArgumentError(""Day: 13761 out of range (1:31)"")",ArgumentError,1
178415109796797499,0,25,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,178415109796797499,1,25,130801206765623--42198434155544715--7378697629483820658,Dates.Date,1
169145358987904731,0,4,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,169145358987904731,1,4,-47965028131185--30141738682531941-7378697629483820632,Dates.Date,1
152450551687243567,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,152450551687243567,1,2,-75967276466422-12056695473012772-18,Dates.Date,1
113730253988705762,0,653781,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,113730253988705762,1,653781,"ArgumentError(""Day: 653781 out of range (1:31)"")",ArgumentError,1
70826624275693674,0,-28784,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,70826624275693674,1,-28784,"ArgumentError(""Day: -28784 out of range (1:31)"")",ArgumentError,1
63385730220881936,-1,3704796004629395818,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,63385730220881936,0,3704796004629395818,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
61154899235261888,0,30011,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,61154899235261888,1,30011,"ArgumentError(""Day: 30011 out of range (1:31)"")",ArgumentError,1
47376583297683705,0,665047,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,47376583297683705,1,665047,"ArgumentError(""Day: 665047 out of range (1:31)"")",ArgumentError,1
47313074299306794,0,-8134622366367590966,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,17.0,47313074299306794,1,-8134622366367590966,"ArgumentError(""Day: -8134622366367590966 out of range (1:31)"")",ArgumentError,1
43113657849498381,0,-6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,43113657849498381,1,-6,"ArgumentError(""Day: -6 out of range (1:31)"")",ArgumentError,1
40980845923260946,0,22,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,40980845923260946,1,22,71415340279128-6028347736506386--3689348814741910313,Dates.Date,1
35829543013959415,0,256163,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,35829543013959415,1,256163,"ArgumentError(""Day: 256163 out of range (1:31)"")",ArgumentError,1
35597053972348712,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,3.0,35597053972348712,13,0,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
30785345715373895,6,99,"ArgumentError(""Day: 99 out of range (1:30)"")",ArgumentError,1.0,30785345715373895,6,100,"ArgumentError(""Day: 100 out of range (1:30)"")",ArgumentError,1
30151703197310107,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,3.0,30151703197310107,3,1,-151578716009759-09--7378697629483820642,Dates.Date,1
23911835601868194,-1,217,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,23911835601868194,0,217,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
17493159240115855,0,904004182,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,17493159240115855,1,904004182,"ArgumentError(""Day: 904004182 out of range (1:31)"")",ArgumentError,1
17262101892336229,-1,-5152507,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,17262101892336229,0,-5152507,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
14785265536093336,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,10.0,14785265536093336,6,1,138679277988735-54255129628557502-3689348814741910353,Dates.Date,1
13621194898398152,0,-19907713913964,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,12.0,13621194898398152,1,-19907713913964,"ArgumentError(""Day: -19907713913964 out of range (1:31)"")",ArgumentError,1
11948736769088680,0,19,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,11948736769088680,1,19,-172575996239266-24113390946025556-3689348814741910353,Dates.Date,1
10643878628934114,0,-4,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,10643878628934114,1,-4,"ArgumentError(""Day: -4 out of range (1:31)"")",ArgumentError,1
10539040266665395,0,87,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,10539040266665395,1,87,"ArgumentError(""Day: 87 out of range (1:31)"")",ArgumentError,1
8713834479702602,-100,1,"ArgumentError(""Month: -100 out of range (1:12)"")",ArgumentError,1.0,8713834479702602,-99,1,"ArgumentError(""Month: -99 out of range (1:12)"")",ArgumentError,1
8291648973641850,12,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,3.0,8291648973641850,13,0,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
6428155053103750,7,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,12.0,6428155053103750,7,1,-137556028115554--42198434155544721-3689348814741910318,Dates.Date,1
3684162005936846,0,11,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,3684162005936846,1,11,148779116049529-42198434155544719-20,Dates.Date,1
3314538688448906,0,6406693,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,3314538688448906,1,6406693,"ArgumentError(""Day: 6406693 out of range (1:31)"")",ArgumentError,1
3109302960210307,0,12,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,3109302960210307,1,12,78974768878321-36170086419038331-10,Dates.Date,1
3017738474938850,0,12,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,3017738474938850,1,12,-12589716393136-36170086419038331-11,Dates.Date,1
2521502871357539,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,8.0,2521502871357539,1,1,-3770621419116-30141738682531942-19,Dates.Date,1
2075558945723260,0,46,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,2075558945723260,1,46,"ArgumentError(""Day: 46 out of range (1:31)"")",ArgumentError,1
2012074207677412,12,11894,"ArgumentError(""Day: 11894 out of range (1:31)"")",ArgumentError,1.0,2012074207677412,13,11894,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
1690723953721217,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,1690723953721217,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
1373590090516765,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,1373590090516765,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
772783292821666,12,5,-237326104288995-12056695473012776-25,Dates.Date,9.0,772783292821666,13,5,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
689511197991461,0,-16565,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,3.0,689511197991461,1,-16565,"ArgumentError(""Day: -16565 out of range (1:31)"")",ArgumentError,1
675035622621254,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,675035622621254,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
668408449846673,0,3556734712,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,668408449846673,1,3556734712,"ArgumentError(""Day: 3556734712 out of range (1:31)"")",ArgumentError,1
582092987380118,12,56385,"ArgumentError(""Day: 56385 out of range (1:31)"")",ArgumentError,1.0,582092987380118,13,56385,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
531197475387957,0,-101121994707222,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,13.0,531197475387957,1,-101121994707222,"ArgumentError(""Day: -101121994707222 out of range (1:31)"")",ArgumentError,1
488866601817797,0,6966410,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,4.0,488866601817797,1,6966410,"ArgumentError(""Day: 6966410 out of range (1:31)"")",ArgumentError,1
474281385774665,0,5453,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,474281385774665,1,5453,"ArgumentError(""Day: 5453 out of range (1:31)"")",ArgumentError,1
473708513779178,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,8.0,473708513779178,1,1,-31346184776153-6028347736506389-11,Dates.Date,1
473621082963488,0,18,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,473621082963488,1,18,-31433615591843-6028347736506389-27,Dates.Date,1
468526520577433,0,6061482469844,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,468526520577433,1,6061482469844,"ArgumentError(""Day: 6061482469844 out of range (1:31)"")",ArgumentError,1
435511591409509,-1,1,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,435511591409509,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
429201002297442,0,667994988,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,429201002297442,1,667994988,"ArgumentError(""Day: 667994988 out of range (1:31)"")",ArgumentError,1
407803747087369,-1,-19,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,407803747087369,0,-19,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
380065606565471,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,380065606565471,1,1,-124989091989860-6028347736506389-11,Dates.Date,1
359565624475988,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,9.0,359565624475988,1,2,-145489074079343-6028347736506389-11,Dates.Date,1
359115972614576,12,12472995,"ArgumentError(""Day: 12472995 out of range (1:31)"")",ArgumentError,4.0,359115972614576,13,12472995,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
191203977090751,0,145640523553555,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,12.0,191203977090751,1,145640523553555,"ArgumentError(""Day: 145640523553555 out of range (1:31)"")",ArgumentError,1
186181838953231,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,22.0,186181838953231,1,1,186181838953231-01-01,Dates.Date,1
170335932935659,0,-1818335,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,170335932935659,1,-1818335,"ArgumentError(""Day: -1818335 out of range (1:31)"")",ArgumentError,1
156764610239887,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,24.0,156764610239887,1,3,156764610239887-01-03,Dates.Date,1
140903197756571,0,1818,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,140903197756571,1,1818,"ArgumentError(""Day: 1818 out of range (1:31)"")",ArgumentError,1
132747601313740,0,67415,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,132747601313740,1,67415,"ArgumentError(""Day: 67415 out of range (1:31)"")",ArgumentError,1
128348387005216,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,24.0,128348387005216,1,3,128348387005216-01-03,Dates.Date,1
98117338311111,12,5,98117338311111-12-05,Dates.Date,26.0,98117338311111,13,5,"ArgumentError(""Month: 13 out of range (1:12)"")",ArgumentError,1
91045375690284,99,59028960384522,"ArgumentError(""Month: 99 out of range (1:12)"")",ArgumentError,1.0,91045375690284,100,59028960384522,"ArgumentError(""Month: 100 out of range (1:12)"")",ArgumentError,1
72689122072840,0,-1065,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,72689122072840,1,-1065,"ArgumentError(""Day: -1065 out of range (1:31)"")",ArgumentError,1
56720406538272,-1,84,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,56720406538272,0,84,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
53243323442881,0,30,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,25.0,53243323442881,1,30,53243323442881-01-30,Dates.Date,1
48703686138005,0,32626,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,48703686138005,1,32626,"ArgumentError(""Day: 32626 out of range (1:31)"")",ArgumentError,1
46223643564519,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,23.0,46223643564519,2,1,46223643564519-02-01,Dates.Date,1
24880765191505,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,24880765191505,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
20022634699148,0,-9,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,20022634699148,1,-9,"ArgumentError(""Day: -9 out of range (1:31)"")",ArgumentError,1
15026874368931,-1,-24,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,15026874368931,0,-24,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
10888580001457,0,15030165,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,10888580001457,1,15030165,"ArgumentError(""Day: 15030165 out of range (1:31)"")",ArgumentError,1
9567932641668,0,41,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,9567932641668,1,41,"ArgumentError(""Day: 41 out of range (1:31)"")",ArgumentError,1
8804107083265,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,8804107083265,1,1,8804107083265-01-01,Dates.Date,1
7960889652457,-1,48,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,7960889652457,0,48,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
4823153422750,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,4823153422750,1,1,4823153422750-01-01,Dates.Date,1
4186021756444,-1,8,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,4186021756444,0,8,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
3750898398131,0,58,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,3750898398131,1,58,"ArgumentError(""Day: 58 out of range (1:31)"")",ArgumentError,1
3342753496010,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,3342753496010,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
2874330632424,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,26.0,2874330632424,1,1,2874330632424-01-01,Dates.Date,1
2316698789713,0,418432671,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,6.0,2316698789713,1,418432671,"ArgumentError(""Day: 418432671 out of range (1:31)"")",ArgumentError,1
1993244223272,0,-2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,1993244223272,1,-2,"ArgumentError(""Day: -2 out of range (1:31)"")",ArgumentError,1
1992532533862,0,-14193188402393,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,12.0,1992532533862,1,-14193188402393,"ArgumentError(""Day: -14193188402393 out of range (1:31)"")",ArgumentError,1
1963897593800,11,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,24.0,1963897593800,11,1,1963897593800-11-01,Dates.Date,1
1679312608895,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,24.0,1679312608895,1,1,1679312608895-01-01,Dates.Date,1
1488913463965,4,-1,"ArgumentError(""Day: -1 out of range (1:30)"")",ArgumentError,1.0,1488913463965,4,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,1
1435119654502,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,1435119654502,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
1082758567801,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,1082758567801,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
948420930189,0,80,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,948420930189,1,80,"ArgumentError(""Day: 80 out of range (1:31)"")",ArgumentError,1
727157737288,0,-4,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,727157737288,1,-4,"ArgumentError(""Day: -4 out of range (1:31)"")",ArgumentError,1
535575204465,0,-1390851830601,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,11.0,535575204465,1,-1390851830601,"ArgumentError(""Day: -1390851830601 out of range (1:31)"")",ArgumentError,1
491620999824,0,75,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,491620999824,1,75,"ArgumentError(""Day: 75 out of range (1:31)"")",ArgumentError,1
479489265025,0,6042,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,479489265025,1,6042,"ArgumentError(""Day: 6042 out of range (1:31)"")",ArgumentError,1
453820400528,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",ArgumentError,25.0,453820400528,2,1,453820400528-02-01,Dates.Date,1
449661797489,0,-1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,449661797489,1,-1,"ArgumentError(""Day: -1 out of range (1:31)"")",ArgumentError,1
445604613734,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,25.0,445604613734,6,1,445604613734-06-01,Dates.Date,1
434843091344,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",ArgumentError,25.0,434843091344,2,1,434843091344-02-01,Dates.Date,1
409317681152,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,409317681152,1,1,409317681152-01-01,Dates.Date,1
311533058222,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,311533058222,1,1,311533058222-01-01,Dates.Date,1
236419673825,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,236419673825,1,1,236419673825-01-01,Dates.Date,1
231144587298,2,0,"ArgumentError(""Day: 0 out of range (1:28)"")",ArgumentError,25.0,231144587298,2,1,231144587298-02-01,Dates.Date,1
215502563448,0,15,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,215502563448,1,15,215502563448-01-15,Dates.Date,1
198103367007,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,198103367007,3,1,198103367007-03-01,Dates.Date,1
176249003446,6,0,"ArgumentError(""Day: 0 out of range (1:30)"")",ArgumentError,25.0,176249003446,6,1,176249003446-06-01,Dates.Date,1
166365998641,0,95,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,166365998641,1,95,"ArgumentError(""Day: 95 out of range (1:31)"")",ArgumentError,1
137041885695,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,137041885695,3,1,137041885695-03-01,Dates.Date,1
134094649294,0,-1685715,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,134094649294,1,-1685715,"ArgumentError(""Day: -1685715 out of range (1:31)"")",ArgumentError,1
125075201562,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,27.0,125075201562,1,1,125075201562-01-01,Dates.Date,1
114911841997,-1,18555,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,114911841997,0,18555,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
107462878290,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,25.0,107462878290,3,1,107462878290-03-01,Dates.Date,1
106975258862,0,67,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,106975258862,1,67,"ArgumentError(""Day: 67 out of range (1:31)"")",ArgumentError,1
70342859520,2,0,"ArgumentError(""Day: 0 out of range (1:29)"")",ArgumentError,26.0,70342859520,2,1,70342859520-02-01,Dates.Date,1
64269700885,0,-166123793843,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,10.0,64269700885,1,-166123793843,"ArgumentError(""Day: -166123793843 out of range (1:31)"")",ArgumentError,1
61275408750,0,-376368544,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,7.0,61275408750,1,-376368544,"ArgumentError(""Day: -376368544 out of range (1:31)"")",ArgumentError,1
60659352773,-1,459300517,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,60659352773,0,459300517,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
51622328129,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,51622328129,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
31525601345,0,2,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,31525601345,1,2,31525601345-01-02,Dates.Date,1
25164893359,0,3,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,25164893359,1,3,25164893359-01-03,Dates.Date,1
15822375854,0,11836749,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,5.0,15822375854,1,11836749,"ArgumentError(""Day: 11836749 out of range (1:31)"")",ArgumentError,1
14228812827,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,14228812827,1,1,14228812827-01-01,Dates.Date,1
14073611090,0,6,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,28.0,14073611090,1,6,14073611090-01-06,Dates.Date,1
11370548530,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,26.0,11370548530,1,1,11370548530-01-01,Dates.Date,1
9762015630,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,9762015630,1,1,9762015630-01-01,Dates.Date,1
9402128340,0,40,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,9402128340,1,40,"ArgumentError(""Day: 40 out of range (1:31)"")",ArgumentError,1
8719867077,0,58385,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,8719867077,1,58385,"ArgumentError(""Day: 58385 out of range (1:31)"")",ArgumentError,1
8185872875,0,1,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,29.0,8185872875,1,1,8185872875-01-01,Dates.Date,1
8152889129,0,0,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,2.0,8152889129,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,1
7626211090,0,3596,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,7626211090,1,3596,"ArgumentError(""Day: 3596 out of range (1:31)"")",ArgumentError,1
6430973330,1,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,27.0,6430973330,1,1,6430973330-01-01,Dates.Date,1
5220617281,0,-218,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1.0,5220617281,1,-218,"ArgumentError(""Day: -218 out of range (1:31)"")",ArgumentError,1
4287494472,3,0,"ArgumentError(""Day: 0 out of range (1:31)"")",ArgumentError,27.0,4287494472,3,1,4287494472-03-01,Dates.Date,1
4224982336,-1,500799,"ArgumentError(""Month: -1 out of range (1:12)"")",ArgumentError,1.0,4224982336,0,500799,"ArgumentError(""Month: 0 out of range (1:12)"")",ArgumentError,1
