bytes,output,type,metric,n_bytes,n_output,n_type,count,clustering,cluster,UMAP1b,UMAP2b
99949,99.9 kB,String,1.0,99950,100.0 kB,String,12010,valid,2,8.794227451187988,-12.26269037102467
99949999,99.9 MB,String,1.0,99950000,100.0 MB,String,11325,valid,2,8.885714998554187,-12.35544103613093
99949999999,99.9 GB,String,1.0,99950000000,100.0 GB,String,4985,valid,2,8.668030890551453,-12.13779396445596
99949999999999,99.9 TB,String,1.0,99950000000000,100.0 TB,String,4988,valid,2,8.584770601087099,-12.054698065696439
99949999999999991999,99.9 EB,String,1.0,99949999999999992000,100.0 EB,String,1674,valid,2,9.029019344624404,-12.499706289652568
99949999999999999,99.9 PB,String,1.0,99950000000000000,100.0 PB,String,4978,valid,2,9.074694247934657,-12.545066918060327
999949,999.9 kB,String,2.0,999950,1.0 MB,String,14899,valid,2,8.522027750025988,7.745850798800995
999949999,999.9 MB,String,2.0,999950000,1.0 GB,String,8891,valid,2,8.71330743559849,8.12650940634327
999949999999,999.9 GB,String,2.0,999950000000,1.0 TB,String,5088,valid,2,8.71987387018845,7.777120628883657
999949999999999,999.9 TB,String,2.0,999950000000000,1.0 PB,String,4869,valid,2,8.847121885774758,7.942179543633769
999949999999999935999,999.9 EB,String,1.0,999949999999999936000,1000.0 EB,String,683,valid,2,8.50792301047874,-11.97686346750257
999949999999999999,999.9 PB,String,2.0,999950000000000000,1.0 EB,String,4501,valid,2,9.003311300474481,7.9787794676948005
false,falseB,String,1.0,true,trueB,String,9821408,valid,2,7.939870869552261,7.628008739148551
-1000000000000000000000000000000000,-1000000000000000000000000000000000B,String,1.0,-999999999999999999999999999999999,-999999999999999999999999999999999B,String,3,valid,1,-11.923650802775843,-6.863967354166497
