bytes,output,type,metric,n_bytes,n_output,n_type,count,clustering,cluster,UMAP1b,UMAP2b
99949,99.9 kB,String,1.0,99950,100.0 kB,String,12010,valid,1,-4.438176962478913,-11.668109002657959
99949999,99.9 MB,String,1.0,99950000,100.0 MB,String,11325,valid,1,-4.182045956965737,-11.23812838763698
99949999999,99.9 GB,String,1.0,99950000000,100.0 GB,String,4985,valid,1,-4.260483154722306,-11.56227169561095
99949999999999,99.9 TB,String,1.0,99950000000000,100.0 TB,String,4988,valid,1,-4.142777967176543,-11.39754349614419
99949999999999991999,99.9 EB,String,1.0,99949999999999992000,100.0 EB,String,1674,valid,1,-4.260256496772097,-11.769363902289316
99949999999999999,99.9 PB,String,1.0,99950000000000000,100.0 PB,String,4978,valid,1,-3.920297268341114,-11.731251048860027
999949,999.9 kB,String,2.0,999950,1.0 MB,String,14899,valid,5,-0.9238048551454259,-9.993039236240651
999949999,999.9 MB,String,2.0,999950000,1.0 GB,String,8891,valid,5,-0.8332844444473436,-9.985080197884562
999949999999,999.9 GB,String,2.0,999950000000,1.0 TB,String,5088,valid,5,-1.2022053471290828,-10.234084426886845
999949999999999,999.9 TB,String,2.0,999950000000000,1.0 PB,String,4869,valid,5,-1.035637988130446,-10.218953044653425
999949999999999935999,999.9 EB,String,1.0,999949999999999936000,1000.0 EB,String,683,valid,1,-4.099239711122962,-11.415757965842982
999949999999999999,999.9 PB,String,2.0,999950000000000000,1.0 EB,String,4501,valid,5,-1.0173525200861948,-9.752689574755799
false,falseB,String,1.0,true,trueB,String,9821408,valid,2,-3.351565145762755,-10.852231422370071
-1000000000000000000000000000000000,-1000000000000000000000000000000000B,String,1.0,-999999999999999999999999999999999,-999999999999999999999999999999999B,String,3,valid,3,-0.6082305004750828,13.623873993283384
