bytes,output,type,metric,n_bytes,n_output,n_type,count
999,999B,String,2.0,1000,1.0 kB,String,4
99,99B,String,1.0,100,100B,String,19
9,9B,String,1.0,10,10B,String,190
-1,-1B,String,1.0,0,0B,String,2840
-10,-10B,String,1.0,-9,-9B,String,189
-100,-100B,String,1.0,-99,-99B,String,27
-1000,-1000B,String,1.0,-999,-999B,String,3
