bytes,output,type,metric,n_bytes,n_output,n_type,count
9950,9.9 kB,String,1.0,9951,10.0 kB,String,1
999,999B,String,2.0,1000,1.0 kB,String,2
99,99B,String,1.0,100,100B,String,48
9,9B,String,1.0,10,10B,String,372
-1,-1B,String,1.0,0,0B,String,5808
-10,-10B,String,1.0,-9,-9B,String,390
-100,-100B,String,1.0,-99,-99B,String,47
-1000,-1000B,String,1.0,-999,-999B,String,5
