bytes,output,type,metric,n_bytes,n_output,n_type,count,clustering,cluster,UMAP1b,UMAP2b
99949,99.9 kB,String,1.0,99950,100.0 kB,String,12010,valid,3,-0.5172647871307425,-3.487293229167036
99949999,99.9 MB,String,1.0,99950000,100.0 MB,String,11325,valid,3,-0.6596072725560901,-3.858887785320258
99949999999,99.9 GB,String,1.0,99950000000,100.0 GB,String,4985,valid,3,-0.532771083960505,-3.5976780725664175
99949999999999,99.9 TB,String,1.0,99950000000000,100.0 TB,String,4988,valid,3,-0.40987864167555177,-3.8016534565041553
99949999999999991999,99.9 EB,String,1.0,99949999999999992000,100.0 EB,String,1674,valid,3,-0.23779232563436725,-3.953331351125227
99949999999999999,99.9 PB,String,1.0,99950000000000000,100.0 PB,String,4978,valid,3,-0.40849676130714263,-4.107277442590659
999949,999.9 kB,String,2.0,999950,1.0 MB,String,14899,valid,4,27.316803699538262,13.20567867051256
999949999,999.9 MB,String,2.0,999950000,1.0 GB,String,8891,valid,4,27.259679399216736,13.148554963590204
999949999999,999.9 GB,String,2.0,999950000000,1.0 TB,String,5088,valid,4,27.092236865218357,12.981111170597526
999949999999999,999.9 TB,String,2.0,999950000000000,1.0 PB,String,4869,valid,4,27.435745862880154,13.32462053137663
999949999999999935999,999.9 EB,String,1.0,999949999999999936000,1000.0 EB,String,683,valid,3,-0.6526844566804441,-4.013876123961128
999949999999999999,999.9 PB,String,2.0,999950000000000000,1.0 EB,String,4501,valid,4,27.48222573807565,13.371099485328363
false,falseB,String,1.0,true,trueB,String,9821408,valid,1,-0.10791703015025796,-3.5130342199859395
-1000000000000000000000000000000000,-1000000000000000000000000000000000B,String,1.0,-999999999999999999999999999999999,-999999999999999999999999999999999B,String,3,valid,2,0.8016384254986867,-26.483791997317265
999999999999994822656,1000.0 EB,String,15.0,999999999999994822657,"BoundsError(""kMGTPE"", 7)",BoundsError,4664,validerror,1,0.0,0.0
999999999999990520104160854016,"BoundsError(""kMGTPE"", 9)",BoundsError,1.0,999999999999990520104160854017,"BoundsError(""kMGTPE"", 10)",BoundsError,1473,error,1,0.0,0.0
